id,booking_status_pred,Cancellation_prob
54574,0,0.3180784
54575,0,0.068722
54576,0,0.2619165
54577,1,0.81935114
54578,0,0.031242909
54579,0,0.009390434
54580,0,0.11345311
54581,0,0.002458614
54582,0,0.062222518
54583,0,0.015175275
54584,0,0.012064646
54585,0,0.4071886
54586,1,0.5184002
54587,0,0.31758168
54588,1,0.78391725
54589,0,0.16736023
54590,0,0.16007812
54591,0,0.029304175
54592,1,0.85193515
54593,0,0.3875957
54594,0,0.062020157
54595,1,0.5575911
54596,0,0.022565251
54597,0,0.06780911
54598,1,0.93955797
54599,0,0.011918981
54600,0,0.35481066
54601,0,0.0062739323
54602,0,0.19171715
54603,0,0.38247767
54604,0,0.00065537245
54605,1,0.74160993
54606,0,0.46233687
54607,0,0.17134944
54608,0,0.23198599
54609,0,0.030603107
54610,1,0.67355305
54611,1,0.8682709
54612,0,0.044057697
54613,0,0.30102533
54614,1,0.87912256
54615,0,0.05276421
54616,0,0.11997346
54617,0,0.14626195
54618,1,0.8072468
54619,0,0.0070467186
54620,0,0.16358
54621,0,0.33088234
54622,1,0.70779854
54623,1,0.6981421
54624,1,0.53510046
54625,1,0.75960344
54626,0,0.036269784
54627,1,0.9370113
54628,0,0.036038585
54629,0,0.17391457
54630,1,0.7718371
54631,1,0.81302977
54632,0,0.3240206
54633,0,0.11466135
54634,0,0.44552583
54635,0,0.046010915
54636,1,0.6563043
54637,1,0.95085716
54638,1,0.6777878
54639,1,0.8040719
54640,1,0.78128546
54641,1,0.6257632
54642,0,0.111092746
54643,0,0.016293969
54644,1,0.577744
54645,0,0.16733103
54646,0,0.2671993
54647,0,0.24863862
54648,1,0.51050603
54649,1,0.5305984
54650,0,0.43880197
54651,0,0.29456642
54652,1,0.89620614
54653,1,0.7773929
54654,1,0.8107783
54655,0,0.0103156585
54656,0,0.100383624
54657,0,0.12732187
54658,0,0.41420093
54659,0,0.04671385
54660,0,0.04649179
54661,1,0.7991777
54662,0,0.16784242
54663,1,0.7834742
54664,0,0.012028134
54665,0,0.49590126
54666,0,0.03353733
54667,0,0.05709298
54668,1,0.8324644
54669,1,0.8330384
54670,1,0.6610155
54671,1,0.9166673
54672,0,0.44422105
54673,0,0.49030066
54674,0,0.2460086
54675,1,0.63315296
54676,1,0.94775736
54677,0,0.36529508
54678,1,0.65306133
54679,0,0.00019143916
54680,1,0.84603924
54681,1,0.57759327
54682,0,0.021727016
54683,1,0.9103079
54684,1,0.7662357
54685,0,0.4204374
54686,0,0.29737002
54687,1,0.5972662
54688,0,0.16477893
54689,1,0.9511436
54690,0,0.12249983
54691,0,6.2499925e-07
54692,1,0.9452705
54693,0,0.004615071
54694,1,0.63816965
54695,0,0.016260253
54696,0,0.401472
54697,0,0.118413515
54698,0,0.47612646
54699,0,0.089822166
54700,1,0.8519663
54701,0,0.11406407
54702,1,0.6452803
54703,0,0.26068214
54704,0,0.13552992
54705,0,0.10883291
54706,1,0.6583502
54707,0,0.4173841
54708,0,0.061203934
54709,0,0.30018494
54710,0,0.44871235
54711,1,0.75129116
54712,1,0.6580341
54713,0,0.120143875
54714,0,0.06696125
54715,1,0.7206497
54716,0,0.13530086
54717,0,0.25580776
54718,0,0.33189318
54719,0,0.0063992715
54720,0,0.0022931232
54721,1,0.8367997
54722,0,0.031450424
54723,0,0.025893165
54724,0,0.1360881
54725,1,0.83196837
54726,0,0.108455196
54727,1,0.84758085
54728,0,0.2699102
54729,1,0.6535196
54730,1,0.6011713
54731,0,0.28565633
54732,0,8.6557324e-05
54733,0,0.3309071
54734,1,0.83346206
54735,0,0.30204973
54736,0,0.12465105
54737,1,0.8048931
54738,0,0.048046768
54739,0,0.23886405
54740,0,0.33583215
54741,1,0.58406323
54742,0,0.16015565
54743,0,0.0042948322
54744,0,5.294421e-13
54745,1,0.700954
54746,0,0.1663292
54747,0,0.03982446
54748,1,0.5210781
54749,1,0.50188094
54750,1,0.8620489
54751,0,0.40704957
54752,1,0.7012083
54753,0,0.00079302833
54754,1,0.9588101
54755,0,4.4476105e-06
54756,0,0.41160458
54757,0,0.28824654
54758,1,0.7869463
54759,1,0.7553482
54760,0,0.21201864
54761,0,0.46425402
54762,0,0.1796542
54763,0,0.23839043
54764,0,0.09439293
54765,1,0.8496557
54766,0,0.4831973
54767,1,0.89871675
54768,0,0.042950496
54769,0,0.3566488
54770,0,0.40175003
54771,0,0.1433813
54772,0,0.046369012
54773,1,0.6942628
54774,0,1.7930593e-06
54775,1,0.95690155
54776,1,0.8556756
54777,1,0.68328774
54778,0,0.24424495
54779,1,0.9291246
54780,1,0.5711834
54781,0,0.06489361
54782,0,0.026349707
54783,0,0.00031824707
54784,1,0.8389182
54785,1,0.90666896
54786,1,0.9504845
54787,0,0.148921
54788,1,0.8403193
54789,0,0.16593537
54790,0,0.113752775
54791,0,0.039137978
54792,1,0.8875589
54793,0,0.21317594
54794,0,0.049954608
54795,0,0.012622305
54796,0,0.28517753
54797,0,0.00788392
54798,1,0.8192308
54799,1,0.9377759
54800,0,0.004076562
54801,0,0.3405108
54802,1,0.7320572
54803,0,0.07654688
54804,1,0.8417946
54805,1,0.88257784
54806,0,0.0017181238
54807,1,0.74530363
54808,0,0.29362893
54809,0,0.025157502
54810,1,0.7876754
54811,0,7.753417e-06
54812,1,0.89306515
54813,0,0.04033523
54814,1,0.5947553
54815,0,0.081340134
54816,0,0.1432535
54817,1,0.6718613
54818,0,0.22606097
54819,1,0.9448269
54820,0,0.46884614
54821,1,0.74132895
54822,0,0.0028846927
54823,1,0.5712243
54824,1,0.5132233
54825,0,0.26763994
54826,0,0.18969777
54827,0,0.28197357
54828,1,0.69727904
54829,1,0.91427547
54830,1,0.57529104
54831,0,0.0454024
54832,0,0.21488772
54833,0,0.42232943
54834,1,0.7888121
54835,1,0.5714821
54836,1,0.7643618
54837,0,0.23755378
54838,0,0.067822404
54839,0,0.32170704
54840,0,0.12657294
54841,0,0.051748257
54842,0,0.048643924
54843,0,0.08336587
54844,0,0.18324377
54845,0,0.13789316
54846,1,0.8623112
54847,1,0.5037591
54848,1,0.7623367
54849,1,0.7600528
54850,0,0.016800992
54851,0,0.49136785
54852,0,0.4426268
54853,1,0.7312773
54854,0,0.2904126
54855,1,0.7905361
54856,0,0.19110483
54857,1,0.6534832
54858,0,0.24907516
54859,1,0.758037
54860,1,0.7782431
54861,1,0.97458524
54862,1,0.73602915
54863,0,0.27003092
54864,1,0.8870563
54865,0,0.018124042
54866,1,0.9479479
54867,0,0.04950808
54868,0,0.23444444
54869,0,0.32988653
54870,0,0.391564
54871,0,0.15438311
54872,0,0.3828378
54873,0,0.0055559915
54874,0,0.2706334
54875,0,0.05408577
54876,0,0.0863969
54877,0,0.00013109691
54878,1,0.5159026
54879,1,0.867674
54880,0,0.15370232
54881,0,0.35943255
54882,0,0.2520131
54883,0,0.0013995843
54884,1,0.7071335
54885,1,0.90400904
54886,1,0.55187166
54887,0,0.4214123
54888,0,0.26508093
54889,1,0.7165227
54890,1,0.7238552
54891,0,0.31448045
54892,0,0.012052605
54893,1,0.8940867
54894,1,0.76742023
54895,0,0.006962404
54896,0,0.33094746
54897,1,0.7784631
54898,1,0.888161
54899,1,0.63051367
54900,0,0.0017304198
54901,1,0.8076061
54902,1,0.7980478
54903,0,0.062404983
54904,0,0.08789467
54905,0,0.32278493
54906,1,0.7901791
54907,1,0.6099873
54908,0,0.004243582
54909,0,0.18876922
54910,0,0.29603562
54911,0,0.09281598
54912,0,0.45303902
54913,1,0.67350996
54914,1,0.6970955
54915,0,0.001951434
54916,1,0.8209976
54917,1,0.62175107
54918,0,0.12642427
54919,0,0.14906798
54920,0,0.13353768
54921,1,0.813982
54922,0,0.45512077
54923,0,0.2726964
54924,0,0.33533195
54925,0,0.2450409
54926,0,0.37856492
54927,1,0.80089056
54928,0,0.1499806
54929,0,0.3644164
54930,1,0.5653065
54931,0,0.38392785
54932,1,0.774088
54933,0,0.12262563
54934,0,0.15773422
54935,1,0.56951964
54936,0,0.23033673
54937,0,0.058744647
54938,0,0.024230583
54939,1,0.72915184
54940,1,0.88854814
54941,0,0.23657417
54942,1,0.8079339
54943,0,1.9346256e-08
54944,1,0.52518326
54945,0,0.1869581
54946,1,0.8517675
54947,0,0.2559595
54948,1,0.9288062
54949,0,0.069024526
54950,0,0.22516215
54951,1,0.67411035
54952,1,0.72176224
54953,0,0.31361422
54954,0,0.0195741
54955,0,0.31776476
54956,0,0.17905354
54957,0,0.013347115
54958,1,0.7114871
54959,0,0.1389294
54960,0,0.32687923
54961,1,0.82428926
54962,0,0.29547888
54963,1,0.8373618
54964,0,0.34508497
54965,0,0.015331234
54966,0,0.47432062
54967,0,0.09556694
54968,0,0.3646137
54969,0,0.07951325
54970,0,0.47464272
54971,1,0.713555
54972,1,0.7418824
54973,0,0.09718374
54974,0,0.04415854
54975,0,0.19835122
54976,1,0.8899198
54977,0,0.21384823
54978,1,0.900956
54979,1,0.8172698
54980,1,0.8854252
54981,1,0.57243
54982,0,0.35534504
54983,0,0.16212295
54984,1,0.7525915
54985,1,0.7682879
54986,0,0.13157651
54987,0,0.45149225
54988,0,0.06397432
54989,0,0.009815159
54990,0,0.22257037
54991,0,0.2712783
54992,0,0.12735757
54993,0,0.039963413
54994,0,0.42567167
54995,0,0.43088815
54996,0,0.14718
54997,0,0.103367895
54998,1,0.7139293
54999,1,0.7384893
55000,0,0.0029426254
55001,0,0.07925089
55002,0,0.22083764
55003,0,0.19230306
55004,0,0.013335741
55005,1,0.904408
55006,0,0.14663723
55007,0,0.08939396
55008,0,0.33284327
55009,1,0.70302814
55010,1,0.9053613
55011,0,0.02853603
55012,0,0.21487775
55013,1,0.89091897
55014,1,0.8096881
55015,1,0.85177195
55016,0,0.10033514
55017,1,0.74563444
55018,0,0.15730678
55019,0,0.074663036
55020,1,0.835534
55021,0,0.024364721
55022,0,0.014237088
55023,0,0.14550741
55024,0,0.1782055
55025,0,0.14980789
55026,0,0.4037355
55027,1,0.91974604
55028,0,0.10162757
55029,1,0.6857405
55030,0,0.010470963
55031,1,0.9188614
55032,0,0.3237879
55033,0,0.0638231
55034,0,0.00020935104
55035,1,0.7341746
55036,1,0.79122555
55037,1,0.67371696
55038,0,0.079954565
55039,0,0.033788648
55040,0,0.0018827934
55041,0,0.20190164
55042,1,0.93286663
55043,0,0.05618937
55044,0,0.049975865
55045,1,0.7501404
55046,1,0.79389197
55047,0,0.136526
55048,0,0.03133009
55049,0,0.3508656
55050,0,0.00015984348
55051,0,0.13681169
55052,0,0.30060107
55053,0,0.28913954
55054,1,0.9351038
55055,0,0.17174521
55056,1,0.70744336
55057,1,0.65148795
55058,1,0.6962519
55059,0,0.31333682
55060,1,0.65692306
55061,0,0.09912499
55062,0,0.0034988767
55063,0,5.648393e-05
55064,0,0.14846356
55065,0,0.11089229
55066,1,0.7559126
55067,0,0.07995783
55068,0,0.040232807
55069,0,0.26267302
55070,1,0.76098555
55071,0,0.46306694
55072,0,0.008773069
55073,0,0.21769617
55074,1,0.8257134
55075,0,0.41049132
55076,0,0.08613888
55077,0,0.33372295
55078,0,0.28620577
55079,0,9.6788965e-05
55080,0,0.26027367
55081,0,0.45797747
55082,0,0.28297082
55083,0,0.48060384
55084,1,0.7394233
55085,1,0.5462348
55086,0,0.3936362
55087,1,0.787379
55088,1,0.79604274
55089,0,0.038586017
55090,1,0.71260893
55091,1,0.54600585
55092,0,0.0067148455
55093,0,0.4015307
55094,0,0.017729871
55095,0,0.17262465
55096,0,0.46988738
55097,0,0.43553215
55098,1,0.69853926
55099,0,0.13527669
55100,0,0.12831758
55101,1,0.72581834
55102,1,0.9446902
55103,0,0.06635203
55104,0,0.42747977
55105,0,0.39848644
55106,1,0.6815431
55107,0,0.01275188
55108,0,0.30966213
55109,0,0.008970685
55110,1,0.64000803
55111,0,0.30365187
55112,0,0.07143956
55113,1,0.9521954
55114,1,0.7702759
55115,1,0.9211261
55116,1,0.52692974
55117,0,0.09500252
55118,0,0.005475942
55119,1,0.7006326
55120,0,0.12411738
55121,1,0.67479104
55122,0,0.4474955
55123,0,0.37719738
55124,1,0.69344944
55125,0,0.2764471
55126,0,0.35521522
55127,1,0.7649797
55128,1,0.88249236
55129,0,0.08788179
55130,1,0.8636204
55131,0,0.19757362
55132,1,0.5107544
55133,0,0.34823444
55134,0,0.25366792
55135,0,0.191324
55136,1,0.86095417
55137,1,0.84545285
55138,1,0.66844255
55139,1,0.87536913
55140,0,0.00029776024
55141,0,0.027011614
55142,1,0.83356774
55143,1,0.5445918
55144,0,0.15060325
55145,0,0.14901613
55146,0,0.17039484
55147,0,0.29645798
55148,0,0.21984789
55149,0,0.19539224
55150,1,0.770064
55151,0,0.036353372
55152,1,0.89886826
55153,1,0.5638432
55154,0,0.28656575
55155,1,0.6358754
55156,0,0.16346632
55157,0,0.34757444
55158,0,0.13989979
55159,1,0.7044284
55160,1,0.89607614
55161,0,0.21414183
55162,0,0.40270588
55163,0,0.025604058
55164,0,0.026189327
55165,1,0.84058297
55166,0,0.28594008
55167,1,0.77796644
55168,1,0.6596757
55169,0,0.42446575
55170,0,0.2148358
55171,0,0.38164866
55172,1,0.75634056
55173,1,0.82861286
55174,1,0.5730126
55175,0,0.12632282
55176,0,0.24531014
55177,1,0.79266304
55178,0,1.9477955e-08
55179,0,0.003226575
55180,0,0.017181523
55181,0,0.010382331
55182,0,0.15141308
55183,0,0.05542053
55184,0,0.18832599
55185,1,0.83909166
55186,0,0.14952257
55187,0,0.10781404
55188,0,0.30763027
55189,0,0.18852939
55190,1,0.76439387
55191,1,0.8984197
55192,1,0.8775609
55193,1,0.5798752
55194,0,0.052033953
55195,0,0.06860977
55196,1,0.7685741
55197,0,0.1413605
55198,1,0.54804903
55199,0,0.3653808
55200,1,0.850913
55201,0,0.044865105
55202,0,0.0018364325
55203,0,0.2722267
55204,0,0.008718935
55205,0,0.38563427
55206,0,0.16428621
55207,0,0.20760466
55208,1,0.88972497
55209,1,0.8556801
55210,0,0.0005472179
55211,0,0.04887367
55212,0,0.20926377
55213,1,0.7152679
55214,0,0.26109433
55215,1,0.95688224
55216,1,0.921597
55217,0,0.0047934293
55218,0,0.22685061
55219,1,0.7758882
55220,0,0.4953133
55221,0,0.48490134
55222,1,0.8555256
55223,1,0.5685194
55224,1,0.5633558
55225,0,0.14796095
55226,0,0.06874657
55227,0,0.1848091
55228,0,0.089045264
55229,0,0.17593475
55230,1,0.532582
55231,1,0.507381
55232,1,0.7117782
55233,0,0.18697762
55234,0,0.011199286
55235,0,0.13873003
55236,0,0.14068808
55237,0,5.0066408e-08
55238,0,0.23488785
55239,0,0.07434086
55240,0,0.06224723
55241,0,0.43878755
55242,0,0.1942848
55243,0,6.509648e-11
55244,1,0.84323037
55245,0,0.40625787
55246,1,0.9392765
55247,0,0.19712764
55248,0,0.32516712
55249,1,0.81688523
55250,1,0.5240194
55251,0,0.2055691
55252,1,0.66573644
55253,0,0.21803157
55254,0,0.0486807
55255,0,0.0004589195
55256,0,0.2786105
55257,0,0.07282606
55258,1,0.7828193
55259,1,0.9659114
55260,0,0.040742576
55261,0,0.0069834166
55262,0,0.09296549
55263,1,0.5142315
55264,1,0.93848103
55265,1,0.8250389
55266,1,0.69122374
55267,0,0.13802189
55268,1,0.7339781
55269,0,0.3758994
55270,0,0.16460007
55271,0,0.021628547
55272,0,0.19486436
55273,0,0.358563
55274,1,0.57093084
55275,1,0.780369
55276,1,0.96274203
55277,0,0.19275841
55278,0,0.034123614
55279,0,0.011465176
55280,1,0.68372077
55281,0,0.013611519
55282,1,0.7803624
55283,1,0.8224512
55284,0,0.1986034
55285,0,0.24824718
55286,0,0.0119822435
55287,0,0.39082822
55288,1,0.7866934
55289,0,0.21572222
55290,0,0.036102217
55291,0,0.4072137
55292,0,0.05302545
55293,0,0.19891994
55294,0,0.12125623
55295,0,0.16959329
55296,0,0.048401684
55297,1,0.78125674
55298,0,0.13515893
55299,1,0.90880966
55300,0,0.163352
55301,0,0.4740059
55302,1,0.9292814
55303,0,0.40927687
55304,0,0.2762823
55305,0,0.07910389
55306,1,0.9454181
55307,0,0.4469041
55308,1,0.9208292
55309,0,0.07889172
55310,0,0.022976916
55311,1,0.83647615
55312,0,0.34140304
55313,0,0.21177237
55314,1,0.6298874
55315,0,0.029913649
55316,0,0.051175088
55317,1,0.733831
55318,0,0.07569164
55319,0,0.06171183
55320,0,0.32122368
55321,0,0.12721556
55322,0,1.0514665e-06
55323,1,0.762186
55324,0,0.46794078
55325,0,0.117424436
55326,0,0.15892266
55327,0,0.17303444
55328,0,0.16347456
55329,0,0.27948087
55330,1,0.8722221
55331,0,0.2898238
55332,0,0.09994872
55333,0,0.018208947
55334,1,0.5683482
55335,0,0.051250316
55336,0,0.0035827344
55337,0,0.1140329
55338,0,0.33516148
55339,0,0.42160618
55340,1,0.51434505
55341,0,0.28156802
55342,1,0.75196743
55343,0,0.37396798
55344,1,0.766263
55345,0,0.0015907858
55346,1,0.6024982
55347,0,0.0059931674
55348,0,0.011200838
55349,0,0.08492413
55350,0,0.16317618
55351,0,0.2649497
55352,0,0.078465685
55353,1,0.7929344
55354,0,0.33390933
55355,0,0.08902898
55356,0,0.13538355
55357,0,0.09294268
55358,0,0.23774247
55359,0,0.106322065
55360,1,0.91901445
55361,0,0.14747381
55362,0,0.13960199
55363,0,0.20047137
55364,1,0.7437774
55365,0,0.18758488
55366,1,0.59425604
55367,1,0.9236222
55368,0,0.1079728
55369,0,0.14553481
55370,1,0.8877816
55371,1,0.7833447
55372,0,0.30838427
55373,0,4.5643596e-06
55374,1,0.9218548
55375,0,0.44065425
55376,0,0.4613417
55377,1,0.9086686
55378,0,0.2305271
55379,1,0.9190065
55380,0,0.27410448
55381,1,0.84281594
55382,1,0.95250136
55383,0,0.33659816
55384,0,8.3551606e-07
55385,0,0.07284409
55386,1,0.8311443
55387,0,0.35405463
55388,0,0.31400245
55389,1,0.7823977
55390,0,0.02341707
55391,0,0.09518047
55392,0,0.04118259
55393,0,0.095830955
55394,1,0.78794503
55395,0,0.4445273
55396,0,0.08837006
55397,0,0.21239156
55398,0,0.0980148
55399,0,0.26967272
55400,0,0.0088987425
55401,1,0.78084487
55402,0,0.26157779
55403,0,0.09600374
55404,1,0.7102709
55405,0,0.14331286
55406,0,0.28266236
55407,0,0.0121669555
55408,0,0.32393846
55409,1,0.7717931
55410,0,0.077828296
55411,0,0.065862715
55412,1,0.530316
55413,0,4.3613756e-05
55414,1,0.7793035
55415,0,0.49264887
55416,1,0.5249654
55417,1,0.7782015
55418,0,0.15447304
55419,1,0.5408442
55420,0,0.07047671
55421,0,0.013759205
55422,1,0.82392323
55423,1,0.7877214
55424,0,0.07592868
55425,0,0.090260126
55426,0,0.009915551
55427,1,0.6318845
55428,0,0.035167117
55429,0,0.21392009
55430,0,0.010882246
55431,1,0.89603364
55432,1,0.5193554
55433,1,0.81014884
55434,1,0.78398806
55435,1,0.58380026
55436,0,0.21701397
55437,0,0.37992382
55438,1,0.6381686
55439,0,0.025838004
55440,0,2.9750396e-08
55441,0,0.19911261
55442,0,0.09137315
55443,1,0.76199067
55444,0,0.005323806
55445,0,0.013033187
55446,0,0.07084197
55447,0,0.071670346
55448,0,0.05829072
55449,0,0.23470734
55450,1,0.50062406
55451,0,0.0066202483
55452,0,0.22850761
55453,0,0.33452716
55454,0,0.19982314
55455,0,0.1150182
55456,0,0.13534056
55457,0,0.01978859
55458,0,0.25781935
55459,0,0.10288014
55460,1,0.84201777
55461,1,0.8677509
55462,0,0.31658855
55463,1,0.7676662
55464,0,0.41148794
55465,0,0.3273996
55466,0,0.44701844
55467,0,0.053447716
55468,1,0.81687725
55469,0,0.22232042
55470,1,0.67050225
55471,0,0.045954917
55472,0,0.11526381
55473,1,0.95631856
55474,0,0.0069682687
55475,0,0.32398373
55476,0,0.33243185
55477,1,0.6427761
55478,0,0.02234809
55479,1,0.86498517
55480,1,0.5664808
55481,1,0.7521516
55482,1,0.77354926
55483,0,0.20445973
55484,1,0.9467214
55485,1,0.5796339
55486,0,0.026183551
55487,1,0.7820338
55488,0,0.39953363
55489,1,0.7294059
55490,0,0.18533446
55491,0,0.40539846
55492,0,0.12127116
55493,1,0.7617218
55494,0,0.38781118
55495,0,0.090331174
55496,0,0.00045285514
55497,1,0.7592428
55498,1,0.7851616
55499,0,0.091067836
55500,1,0.8367014
55501,1,0.5968116
55502,0,0.11387699
55503,1,0.8610977
55504,1,0.7829166
55505,1,0.78113633
55506,0,0.019321634
55507,0,0.46400517
55508,0,0.07071734
55509,0,0.11864408
55510,0,0.46260503
55511,0,0.2819952
55512,1,0.67841595
55513,0,0.3808837
55514,0,0.21746542
55515,0,0.0506683
55516,0,0.06454757
55517,1,0.6699677
55518,0,0.009799979
55519,0,0.12468121
55520,0,0.058460943
55521,0,0.014702804
55522,1,0.9375929
55523,0,0.18389839
55524,1,0.80973417
55525,1,0.7553841
55526,1,0.8201609
55527,1,0.78094774
55528,0,0.23542482
55529,1,0.9333467
55530,1,0.6717544
55531,0,0.046546143
55532,1,0.78713644
55533,0,0.3811875
55534,0,0.039966192
55535,1,0.69833386
55536,1,0.7778819
55537,0,0.08000532
55538,0,0.121924475
55539,0,0.022430638
55540,0,0.0134176025
55541,0,0.16223602
55542,0,0.045505058
55543,1,0.6699677
55544,1,0.8637555
55545,1,0.7799062
55546,0,0.23491302
55547,1,0.94643515
55548,1,0.9439513
55549,1,0.72855043
55550,0,0.32855192
55551,0,0.15561767
55552,0,0.07724764
55553,0,0.14224045
55554,1,0.81321937
55555,0,0.23114121
55556,1,0.8930342
55557,0,0.06092562
55558,0,0.4633103
55559,0,0.13326685
55560,0,0.43891835
55561,0,0.42628318
55562,1,0.50656295
55563,1,0.8341953
55564,0,2.196131e-08
55565,0,0.35507363
55566,1,0.6959009
55567,1,0.67508006
55568,0,0.13130653
55569,1,0.70463437
55570,1,0.8035547
55571,0,0.17996615
55572,0,0.4344452
55573,0,0.023713753
55574,1,0.5010803
55575,0,0.01940508
55576,0,0.20970052
55577,1,0.83402777
55578,0,0.0037085968
55579,0,0.23767018
55580,0,0.32513043
55581,0,0.052099228
55582,1,0.750121
55583,0,0.0020149865
55584,0,0.28904843
55585,0,0.014158078
55586,0,0.28603438
55587,0,0.0054776925
55588,0,0.03721584
55589,1,0.67535186
55590,0,0.3274065
55591,0,0.33288994
55592,0,0.047684766
55593,0,0.15198833
55594,1,0.787342
55595,1,0.9186948
55596,0,0.007916674
55597,0,0.017317802
55598,1,0.81990254
55599,0,0.004834909
55600,0,0.09790348
55601,1,0.79864234
55602,0,0.050941918
55603,0,0.14533375
55604,1,0.68166995
55605,0,0.4006091
55606,1,0.9511949
55607,0,0.26322946
55608,1,0.629722
55609,0,0.15471168
55610,0,0.036100928
55611,1,0.9456276
55612,0,0.38803083
55613,1,0.58970743
55614,0,0.25646648
55615,0,0.028465444
55616,0,0.31835717
55617,0,0.3164597
55618,0,0.21633828
55619,0,0.427481
55620,1,0.82967496
55621,0,0.101058036
55622,1,0.80720645
55623,1,0.7866962
55624,0,0.37414697
55625,0,0.033816513
55626,0,0.17104582
55627,0,0.02757943
55628,0,0.27303663
55629,0,0.013932809
55630,0,0.28640416
55631,1,0.8700716
55632,0,0.04682886
55633,1,0.6947572
55634,1,0.63572866
55635,0,0.2512155
55636,0,0.20062675
55637,0,0.04507824
55638,1,0.8296956
55639,1,0.592614
55640,0,0.31741455
55641,1,0.67780143
55642,0,0.46493122
55643,1,0.8879209
55644,0,0.02294963
55645,0,0.09830309
55646,0,0.0003340693
55647,1,0.7559544
55648,1,0.52794194
55649,0,0.072470725
55650,1,0.62690264
55651,1,0.8570057
55652,0,9.263043e-22
55653,1,0.5409853
55654,1,0.8307969
55655,0,0.055011984
55656,0,0.35978675
55657,0,0.15192413
55658,0,0.37350962
55659,1,0.591097
55660,1,0.74513566
55661,0,0.11880289
55662,0,0.36864775
55663,0,0.49670792
55664,0,0.14463684
55665,1,0.77150995
55666,0,0.0001140046
55667,1,0.67117006
55668,0,0.025159445
55669,1,0.7101144
55670,0,0.40897423
55671,0,0.21500078
55672,0,0.25751296
55673,1,0.9092568
55674,0,0.0181431
55675,0,0.11274473
55676,0,0.08005568
55677,0,0.039807852
55678,1,0.842972
55679,1,0.5365633
55680,0,0.27627304
55681,0,0.2703164
55682,0,0.019501127
55683,0,0.19988158
55684,0,0.42000774
55685,0,0.28617114
55686,0,0.100697726
55687,1,0.58163756
55688,0,0.2689342
55689,0,0.030423744
55690,0,0.15883501
55691,1,0.56626713
55692,0,0.1597636
55693,1,0.7590833
55694,0,0.11416428
55695,0,0.44063473
55696,0,0.061694037
55697,1,0.5578452
55698,1,0.9567299
55699,0,0.34276938
55700,1,0.69574517
55701,0,0.0041228523
55702,0,0.19902393
55703,0,0.061309826
55704,0,0.094932206
55705,1,0.5928114
55706,0,0.12281834
55707,0,0.10230712
55708,0,0.21869794
55709,0,0.2077229
55710,0,0.0020349382
55711,0,0.45303872
55712,1,0.58083314
55713,0,0.12971586
55714,1,0.8304397
55715,1,0.65562296
55716,0,0.2860112
55717,0,0.4261065
55718,0,0.04672434
55719,0,0.10747823
55720,0,0.122769505
55721,1,0.70775807
55722,0,0.097067155
55723,0,0.030824948
55724,0,0.39436746
55725,1,0.6040116
55726,0,0.17518978
55727,0,0.46314636
55728,0,0.012259838
55729,0,0.3099517
55730,0,0.12697917
55731,0,0.45594457
55732,0,0.018410878
55733,0,0.03401808
55734,0,0.45940575
55735,1,0.5824743
55736,1,0.50978214
55737,0,0.012287874
55738,1,0.8100796
55739,0,0.47230026
55740,1,0.92947555
55741,0,0.027344994
55742,0,0.13190195
55743,0,0.06127196
55744,1,0.82839906
55745,0,0.4037905
55746,1,0.7882335
55747,0,0.05714401
55748,0,0.14394134
55749,1,0.79131126
55750,0,0.24435478
55751,0,0.44050705
55752,0,0.11269662
55753,1,0.5205886
55754,1,0.7655772
55755,0,0.06560444
55756,1,0.50880176
55757,1,0.75773317
55758,0,0.1013149
55759,1,0.93925047
55760,0,0.058388386
55761,0,0.067571744
55762,0,0.04728087
55763,0,0.28588456
55764,1,0.5173526
55765,1,0.6828922
55766,1,0.838657
55767,1,0.804479
55768,0,0.26748624
55769,0,0.33147275
55770,0,0.37396678
55771,0,0.15069306
55772,1,0.7737745
55773,0,0.08607429
55774,1,0.891161
55775,0,0.20988062
55776,1,0.78145605
55777,1,0.5122369
55778,0,0.36675426
55779,1,0.5284641
55780,0,0.2518792
55781,0,0.21456891
55782,1,0.8300003
55783,0,0.032318898
55784,0,0.14672153
55785,0,0.3707315
55786,0,0.047558952
55787,1,0.65097225
55788,0,0.49043763
55789,0,0.03638539
55790,1,0.7502882
55791,0,0.48201972
55792,0,0.054034166
55793,0,0.24009088
55794,0,0.03350237
55795,0,0.33548796
55796,1,0.7606709
55797,1,0.8347027
55798,0,0.45664275
55799,0,0.006213229
55800,1,0.5841652
55801,0,0.30607024
55802,0,0.00030179863
55803,0,0.30637255
55804,0,0.10201096
55805,0,0.07663406
55806,1,0.7639354
55807,1,0.7605208
55808,1,0.5160761
55809,1,0.5995573
55810,0,0.3831491
55811,0,0.46004334
55812,0,0.015615287
55813,1,0.7829019
55814,0,0.17704731
55815,1,0.64954686
55816,1,0.5883511
55817,0,0.07037814
55818,1,0.5779228
55819,0,0.0001673046
55820,1,0.867103
55821,0,0.2523337
55822,1,0.60826355
55823,0,0.32292858
55824,0,0.011810494
55825,0,0.068613514
55826,0,0.0032270905
55827,0,0.21802919
55828,0,0.027514458
55829,0,0.29035217
55830,1,0.882837
55831,0,0.24047434
55832,0,0.012671123
55833,0,0.13985647
55834,0,0.19922587
55835,1,0.68640494
55836,0,0.2806858
55837,1,0.70454985
55838,0,0.046954487
55839,1,0.743541
